"source","scenario (PRIMAP)","provenance","area (ISO3)","entity","unit","category (IPCC2006)","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Andrew_Cement","231016","measured","LBR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,36.34,43.61,43.61,43.61,43.61,43.61,43.61,50.31,49.73,63.2,65.93,48.01,40.66,36.82,39.67,35.91,41.91,41.37,43.98,43.41,36.71,20.12,0.8198,3.274,3.269,1.224,2.037,6.102,2.843,4.055,6.074,28.71,25.37,21.66,9.987,48.17,57.0,60.85,60.87,36.16,27.34,27.76,30.98,46.65,75.51,114.3,115.5,93.39,110.4,128.6,132.9,161.2,207.3,207.3
"Andrew_Cement","231016","measured","LBY","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,47.25,36.34,29.07,39.99,239.9,305.3,733.2,1208.0,1527.0,1509.0,1491.0,1474.0,1817.0,2245.0,2658.0,2863.0,897.5,1153.0,1147.0,1132.0,1108.0,971.1,941.3,939.9,1551.0,1308.0,1444.0,1025.0,1217.0,1215.0,1213.0,1208.0,1324.0,1398.0,1432.0,1435.0,2081.0,2016.0,2119.0,2503.0,2699.0,1339.0,764.7,778.5,2712.0,1937.0,1589.0,1744.0,1744.0,1395.0,1201.0,1589.0,1589.0
"Andrew_Cement","231016","measured","LCA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","LIE","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","LKA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,32.71,29.02,32.71,39.98,36.26,43.61,25.48,39.9,47.33,43.61,39.98,43.61,36.34,36.34,43.61,39.98,94.49,109.0,138.1,159.9,189.0,189.0,206.9,232.3,192.6,208.3,170.1,273.5,280.6,266.9,294.2,293.6,227.3,221.1,259.9,256.4,253.0,166.4,164.1,163.0,162.8,332.1,274.5,375.2,362.2,375.6,390.1,353.0,393.7,406.2,444.6,406.7,463.0,554.5,591.5,624.7,654.3,687.5,725.2,663.0,750.4,779.2,737.5,719.3,872.7,1028.0,1076.0,1084.0,1296.0,1011.0,1504.0,1504.0
"Andrew_Cement","231016","measured","LSO","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","LTU","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13.76,17.01,22.01,23.56,24.84,19.48,25.41,32.27,42.28,39.43,41.18,41.19,41.99,42.04,"","","",13.13,24.78,35.08,48.3,58.6,77.07,91.06,103.7,117.6,140.1,166.0,183.8,213.9,246.9,287.9,338.4,378.5,427.2,455.3,485.2,541.6,599.3,635.8,657.3,675.4,717.3,784.3,845.5,919.5,1001.0,1097.0,1140.0,1189.0,1210.0,1194.0,1235.0,1287.0,1282.0,1359.0,1412.0,1450.0,1528.0,1584.0,1638.0,1680.0,1668.0,1550.0,755.0,363.9,381.6,308.0,317.5,366.1,411.7,345.8,292.5,283.4,290.5,292.5,351.0,383.3,515.3,524.1,453.8,284.0,289.0,319.8,395.2,460.8,400.8,518.3,452.4,450.4,511.3,578.1,556.7,633.5,633.5
"Andrew_Cement","231016","measured","LUX","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25.44,36.34,43.61,50.88,58.15,65.42,65.42,54.54,72.69,76.32,76.35,79.95,94.52,98.13,94.49,105.4,112.7,112.7,101.8,101.7,109.0,105.4,90.86,94.46,101.8,119.9,135.5,163.6,197.1,207.7,201.4,181.0,181.8,196.3,206.6,217.1,238.0,244.2,255.6,250.9,223.4,302.9,403.5,459.9,488.4,539.4,515.0,520.4,432.3,487.2,434.2,428.2,442.1,443.9,465.5,491.6,428.6,443.3,389.2,427.5,419.6,415.4,410.3,382.4,357.9,370.7,389.2,381.1,371.6,359.8,329.5,351.4,370.7,369.5,394.8,399.1,350.6,350.6
"Andrew_Cement","231016","measured","LVA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.642,4.505,5.828,6.238,6.576,5.157,6.727,8.544,11.19,10.44,10.9,10.9,11.12,11.13,"","","",3.475,6.562,9.287,12.79,15.52,20.41,24.11,27.46,31.12,37.08,43.96,48.66,56.64,65.38,76.23,89.58,100.2,113.1,120.5,128.5,143.4,158.7,168.3,174.0,178.8,189.9,204.0,216.3,231.5,248.1,267.9,274.5,282.4,283.8,276.6,282.7,291.1,286.7,300.8,309.2,314.4,328.2,337.1,345.5,351.2,345.8,319.7,141.9,15.81,76.6,94.32,105.8,107.7,104.7,138.7,88.37,109.9,117.5,128.8,136.9,134.4,169.2,171.5,167.7,178.1,430.6,557.0,575.1,540.5,558.6,470.3,346.3,437.1,550.9,561.5,550.8,538.6,538.6
"Andrew_Cement","231016","measured","MAC","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MAR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29.07,32.71,36.34,75.71,109.0,98.13,90.86,94.49,79.95,76.32,79.95,0.0,0.0,0.0,0.0,69.05,54.51,36.34,86.76,108.6,130.8,130.8,159.7,185.3,214.4,301.6,327.1,359.8,312.2,250.5,200.1,247.1,287.1,312.2,345.7,374.3,457.9,388.9,425.2,425.2,490.6,574.2,694.1,726.0,754.9,786.0,923.6,974.5,1110.0,1362.0,1329.0,1539.0,1656.0,1670.0,1725.0,1761.0,1633.0,1670.0,1683.0,1702.0,1874.0,1853.0,1842.0,2514.0,2745.0,2732.0,2714.0,2718.0,2778.0,3032.0,3086.0,3113.0,3326.0,4079.0,4132.0,4184.0,4395.0,4364.0,4472.0,5004.0,5455.0,5598.0,5359.0,5191.0,5838.0,6073.0,5171.0,5250.0,5205.0,5055.0,4884.0,4997.0,4490.0,5110.0,5110.0
"Andrew_Cement","231016","measured","MDA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6.643,8.071,9.962,10.65,11.54,9.193,12.11,15.53,20.48,19.05,19.88,19.9,20.8,21.34,"","","",7.3,14.08,20.35,28.61,35.41,47.48,57.18,66.37,76.61,92.92,112.1,126.3,149.5,175.4,207.9,248.2,282.1,323.3,349.8,378.3,428.5,481.0,517.6,542.6,565.2,608.4,645.6,676.0,714.6,756.5,807.1,826.7,850.5,854.7,832.8,851.0,869.9,850.1,885.0,902.7,910.5,945.0,964.6,982.9,992.9,971.7,900.8,474.3,405.7,328.4,248.5,193.1,270.1,215.1,210.8,172.8,173.9,219.2,245.6,282.6,365.1,457.1,702.7,789.9,340.6,349.8,427.3,442.2,476.9,464.6,443.2,433.9,537.9,594.3,640.6,595.3,599.1,599.1
"Andrew_Cement","231016","measured","MDG","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.634,7.269,3.634,"","","","","","","","","",0.0,"",3.634,3.634,3.634,3.634,3.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269,21.81,21.97,18.17,25.44,29.07,32.71,36.34,36.34,36.21,32.71,36.22,29.07,29.07,36.07,24.87,31.6,34.7,27.49,16.94,16.8,16.62,16.32,16.12,15.91,21.93,21.64,24.57,24.63,24.59,24.56,24.52,16.32,16.3,17.9,14.62,17.84,18.63,20.62,20.94,12.03,79.9,67.64,59.44,58.89,104.5,61.54,53.92,61.7,76.49,87.94,89.53,58.12,58.12,58.12,77.5,50.37,46.5,58.12,58.12,58.12
"Andrew_Cement","231016","measured","MDV","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MEX","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",105.4,112.7,0.0,0.0,0.0,0.0,0.0,123.6,141.8,170.8,185.4,203.5,239.8,265.3,290.7,287.1,301.6,367.1,363.5,494.3,534.3,606.8,755.9,799.5,821.3,825.0,865.0,995.8,1127.0,1265.0,1254.0,1337.0,1526.0,1501.0,1657.0,1861.0,2184.0,2126.0,2435.0,2766.0,3027.0,3354.0,3551.0,3619.0,4207.0,4760.0,5126.0,5587.0,6021.0,6296.0,6655.0,7144.0,7604.0,8369.0,8931.0,7855.0,8436.0,9412.0,8936.0,10050.0,10070.0,10120.0,10740.0,10950.0,11750.0,12390.0,13840.0,11030.0,12270.0,12910.0,13410.0,13900.0,14570.0,14060.0,14550.0,14650.0,15350.0,16670.0,17820.0,18970.0,18640.0,17860.0,17050.0,17770.0,18410.0,17440.0,18260.0,19160.0,20600.0,20880.0,20860.0,19500.0,20650.0,22260.0,21530.0
"Andrew_Cement","231016","measured","MHL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MLI","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81,21.81,25.44,25.15,17.76,17.56,13.88,10.29,10.16,13.39,9.917,9.794,9.671,9.548,9.425,9.302,9.178,8.211,8.198,8.186,8.173,6.121,5.296,4.881,12.19,0.0,0.0,0.0,0.0,0.0,"","","","","","","","",0.0,0.0,171.3,255.7,244.1,251.9,259.6,387.5,596.7,658.7,697.5,697.5
"Andrew_Cement","231016","measured","MLT","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MMR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,21.81,21.81,29.07,29.07,18.17,18.17,18.17,18.17,21.81,18.17,25.44,61.78,65.42,65.42,69.05,65.42,87.22,90.86,83.52,98.13,98.13,94.49,83.59,90.78,114.9,131.3,122.7,183.6,181.5,145.2,156.9,151.5,136.5,208.6,186.8,165.5,148.0,164.1,168.7,180.3,188.6,162.4,190.7,209.5,204.4,208.6,147.4,136.4,158.4,151.7,188.2,227.3,205.5,214.1,222.6,234.1,258.2,255.7,203.8,203.5,347.7,428.6,502.6,377.4,961.7,2091.0,1717.0,1946.0,2290.0,2557.0,2557.0
"Andrew_Cement","231016","measured","MNG","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,36.34,36.34,47.25,46.34,66.24,68.24,76.77,71.8,70.23,43.62,69.95,74.18,69.44,81.76,131.8,58.76,49.31,50.43,142.0,175.8,156.4,155.8,129.1,84.77,49.52,25.68,31.14,40.07,39.47,41.64,40.7,38.68,34.27,25.3,55.16,60.66,55.58,73.25,88.2,112.1,123.3,99.79,171.6,157.0,157.0,96.43,182.4,181.9,191.7,299.5,414.5,487.3,524.5,573.8,573.8
"Andrew_Cement","231016","measured","MOZ","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7.269,10.9,10.9,10.9,10.9,10.18,7.269,7.269,7.269,7.269,11.99,14.54,14.54,14.54,10.9,15.66,13.63,16.87,13.63,17.1,18.17,23.26,25.34,39.98,39.98,43.61,50.72,69.24,76.5,83.59,87.22,105.4,109.0,105.4,87.38,83.59,90.86,109.0,112.7,123.6,141.7,149.0,196.3,207.2,232.6,301.6,229.0,138.1,104.4,156.3,154.5,128.4,109.6,108.3,160.7,188.4,199.2,87.04,31.83,31.3,27.9,30.59,32.43,32.79,12.28,8.173,24.48,24.44,73.22,89.36,85.98,87.46,109.2,106.7,196.5,239.7,218.8,194.2,237.5,257.5,286.2,299.2,340.9,373.3,452.7,505.6,585.9,614.2,947.8,910.6,930.0,1046.0,1085.0,1162.0,1162.0
"Andrew_Cement","231016","measured","MRT","CO2","CO2 * kt / year","2.A.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MSR","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MUS","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Andrew_Cement","231016","measured","MWI","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6.353,6.951,10.19,13.04,15.93,19.87,22.77,26.41,29.2,22.89,22.74,15.98,14.32,13.61,14.54,14.54,21.81,21.81,28.8,36.7,32.71,32.68,36.52,43.22,43.46,50.66,43.38,46.95,50.8,50.19,43.23,39.35,25.17,35.93,35.9,28.5,35.83,35.8,32.19,35.74,48.07,58.22,54.29,61.5,59.03,60.37,58.49,46.19,37.05,46.88,55.23,55.48,53.82,79.44,36.97,9.927,4.944,21.79,2.097,9.69,15.86,11.59,25.82,72.33,124.8,71.62,69.77,97.5,107.2,112.3,240.3,309.6,309.6
"Andrew_Cement","231016","measured","MYS","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,44.67,55.61,51.79,54.46,54.46,94.38,141.6,163.5,159.9,178.1,228.8,367.2,421.6,410.7,461.6,479.7,508.7,544.7,581.0,643.4,691.7,736.8,891.5,915.3,1137.0,1178.0,1227.0,1489.0,1652.0,1716.0,1855.0,1679.0,1927.0,1801.0,2060.0,2631.0,3244.0,3384.0,3275.0,3425.0,4007.0,4285.0,4790.0,5207.0,5325.0,5480.0,6588.0,6327.0,7146.0,7731.0,7775.0,7616.0,8136.0,7872.0,8416.0,7930.0,7059.0,7766.0,8111.0,8793.0,9468.0,8673.0,9126.0,8776.0,9064.0,9121.0,11290.0,11310.0,11250.0
"Andrew_Cement","231016","measured","NAM","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.7,222.6,270.4,303.2,330.2,262.6,405.6,483.6,520.0,468.5,504.4,504.4
"Andrew_Cement","231016","measured","NCL","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,32.71,29.07,25.14,24.84,28.05,27.71,27.37,23.65,23.35,26.35,26.01,25.73,15.83,21.86,24.65,27.28,26.48,36.63,36.59,36.55,36.51,40.52,40.47,40.43,0.0,0.0,40.3,37.31,39.95,39.85,45.45,47.04,46.58,46.88,52.33,52.67,61.07,55.22,47.14,45.5,40.45,42.74,42.74,39.69,32.82,29.38,27.86,25.95,25.95
"Andrew_Cement","231016","measured","NER","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269,10.9,10.9,10.9,14.54,14.2,13.85,33.78,9.877,6.413,15.61,15.18,17.7,14.32,16.67,13.4,12.98,12.61,12.19,11.8,11.28,10.9,8.38,8.038,5.234,5.626,7.983,8.507,9.096,8.441,8.572,10.41,10.93,11.13,9.227,12.17,10.6,10.8,4.055,6.019,7.918,9.816,11.71,6.87,2.157,19.64,19.37,19.11,18.78,18.59,18.26,18.0,30.89,31.75,31.75,36.28,36.28
"Andrew_Cement","231016","measured","NGA","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.51,61.72,83.5,178.1,239.9,261.7,327.3,487.1,494.4,388.9,283.5,279.8,290.7,327.1,563.3,603.2,596.0,676.0,621.6,696.1,733.8,822.4,932.7,1152.0,1640.0,1620.0,1329.0,1463.0,1671.0,1624.0,1476.0,1456.0,1437.0,1435.0,1432.0,1308.0,1072.0,1060.0,1035.0,1024.0,1095.0,1012.0,1011.0,966.5,842.3,918.8,915.1,1070.0,1296.0,1820.0,3846.0,3851.0,3856.0,4590.0,6118.0,7785.0,7750.0,8137.0,8525.0,7362.0,8525.0,8912.0,10070.0,11240.0,11240.0
"Andrew_Cement","231016","measured","NIC","CO2","CO2 * kt / year","2.A.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7.269,3.634,7.269,3.634,7.269,7.269,7.269,7.269,10.9,10.9,10.9,10.9,14.54,21.81,21.81,18.17,18.17,14.54,18.17,21.81,25.44,29.07,32.71,39.98,47.25,50.88,54.51,61.78,58.15,58.15,94.49,116.3,87.22,111.7,110.8,95.64,42.14,73.09,79.35,47.87,47.44,47.01,46.58,46.15,45.72,45.29,57.68,94.7,103.0,119.3,109.6,132.7,139.0,154.2,161.3,161.1,149.3,225.9,217.4,230.5,370.8,215.5,217.7,215.5,212.5,210.5,209.5,235.9,273.5,240.9,252.6,271.4,286.9,302.4,302.4,263.6,224.9,197.7,198.5,198.5
